device_uuid,lat,lng,grid_cell_id,safety_rating,time_context,created_at,tags
fe9be31c-8204-4241-b5f3-8e45305c367d,28.590532,77.22806,ttnftke,3,5,2026-03-17 05:35:53,"ok_transport,suspicious_activity"
2eba6fcb-a864-436b-a41b-712f94490707,28.543602,77.370408,ttp42s5,4,0,2026-03-19 00:43:13,"mixed_vibes,police_nearby"
8e5fa4ca-ae95-4fa4-ac3d-4a62eeb5bb51,28.49203,77.025835,ttnf0fb,3,0,2026-05-04 00:07:24,some_lighting
8b2216d3-cdcb-4d78-b1fa-6bc52bfe5ede,28.59986,77.186487,ttnfsqm,2,23,2026-04-03 23:44:58,mixed_vibes
06a6dc87-1d7d-4497-a2eb-3caffd054ea0,28.45686,77.025071,ttncbsr,4,5,2026-04-16 05:40:16,moderate_crowd
c7332fe5-c7d4-45ab-9180-68ab9ec1e1af,28.460732,77.023026,ttncbtn,4,2,2026-05-09 02:31:20,"some_lighting,crowded"
bcc4d1a2-0633-4f7c-a56e-b588a555790f,28.467099,77.021948,ttncbwm,3,22,2026-04-25 22:31:57,"well_lit,mixed_vibes"
d3dc7b68-6cc8-47c6-8d6c-7ae97284c8a5,28.43628,77.024808,ttncb8x,4,6,2026-03-30 06:23:41,very_safe
d20bf550-1d8d-4f9c-9782-9098ac77ea4e,28.50709,77.395245,ttp41jt,4,14,2026-04-08 14:42:32,"harassment_reported,well_lit,very_safe"
18fa888e-30d3-4734-86c0-4a9aa851e8dc,28.598231,77.211614,ttnfsyp,3,16,2026-04-01 16:49:28,moderate_crowd
06a6dc87-1d7d-4497-a2eb-3caffd054ea0,28.475269,77.015215,ttncbxb,4,0,2026-04-22 00:57:01,moderate_crowd
dd795736-0639-4b3c-a961-6e09dd099bf8,28.548235,77.385799,ttp42vn,5,10,2026-03-22 10:52:45,cctv_present
ea1d73d5-3c88-44ed-b00a-78b94f8616be,28.480538,77.022218,ttnf08t,4,11,2026-05-15 11:33:39,ok_transport
98f3895b-a722-40cb-88d2-e7afa9e3481a,28.449414,77.034847,ttncbgp,4,4,2026-04-14 04:22:05,moderate_crowd
07c60833-43fb-421c-a627-4a8a3ea40b74,28.454271,77.016503,ttncbec,5,14,2026-06-06 14:00:59,good_transport
bcaffcb5-1c06-413e-b5f4-5b42848abdfe,28.529766,77.390465,ttp431d,4,13,2026-05-04 13:37:06,ok_transport
1f8f7bcf-f20f-468f-ae3c-448db659b53e,28.475606,77.003391,ttncbrb,3,23,2026-04-11 23:56:46,moderate_crowd
bde3e9da-39ed-490d-93c7-545b0a5802f2,28.459777,77.034099,ttncbuy,3,3,2026-04-27 03:30:32,"ok_transport,police_nearby"
14d757f5-7380-4141-b762-f16bedc867ec,28.461821,77.042318,ttnccjk,5,5,2026-06-01 05:28:50,"security_present,crowded"
67b953e3-2246-432e-a115-8074291aba12,28.458608,77.024385,ttncbsx,3,23,2026-05-25 23:52:35,"ok_transport,busy_market"
bf411b64-5bb8-4c4d-a86e-22fdbe2fd317,28.542608,77.392192,ttp43h5,4,13,2026-04-12 13:30:57,"good_transport,some_lighting"
9ed12155-df67-46d3-b0d4-9b5336e18d2a,28.607653,77.217258,ttnftpg,4,15,2026-04-12 15:55:38,crowded
4be32bbd-26b8-4912-b124-69fa26d244bc,28.52767,77.383666,ttp42cm,4,19,2026-06-05 19:36:37,no_cctv
df50e5d3-32d0-4995-a00c-a54fa0396848,28.453164,77.042837,ttncc5s,4,23,2026-05-10 23:53:44,some_lighting
d6c84537-a7ba-4e44-a63d-7f33367d5c42,28.496848,77.395747,ttp415t,4,23,2026-04-04 23:27:23,"ok_transport,busy_market"
97d1c95d-3576-4354-83f3-7df6823921a4,28.459911,77.00643,ttncbkf,5,17,2026-04-13 17:24:20,ok_transport
64fa669b-c937-4c0d-aaa6-2f09dd9ce8f9,28.539217,77.396709,ttp435q,3,0,2026-05-12 00:56:58,"dimly_lit,cctv_present,some_lighting"
086910e5-67b6-40bf-b33b-352c0521807f,28.466576,76.994778,ttncbn1,4,3,2026-03-12 03:33:14,heavy_crowd
99bf3012-b056-4d67-bdc1-982160e12c35,28.635762,77.197196,ttnfusv,4,8,2026-05-06 08:06:56,police_nearby
29a020c7-d4f1-4afd-9301-4fa17dbf52fe,28.467739,77.035493,ttncbyr,4,3,2026-05-20 03:06:12,"security_present,police_nearby"
4a6c0333-21b1-47ae-9d89-18d35e570315,28.599873,77.219567,ttnftnm,4,13,2026-05-18 13:24:07,ok_transport
443bc672-b4d0-4e8f-8c3f-398040024151,28.607732,77.175858,ttnfspv,1,1,2026-04-15 01:50:58,"suspicious_activity,isolated"
f38b55ac-993f-47a5-aa1f-925653a59d53,28.632584,77.196599,ttnfusk,3,9,2026-04-01 09:02:54,some_lighting
62ad8e29-9e06-490b-a478-0c6d237119da,28.600228,77.202551,ttnfsy9,2,3,2026-05-08 03:42:05,ok_transport
387e1323-82c7-44e5-a92b-da5f06d04e8a,28.538767,77.390313,ttp4353,5,13,2026-05-10 13:24:04,very_safe
1aa2d5af-4a7d-4762-b3c3-823e175bc783,28.622669,77.187568,ttnfu6w,3,19,2026-05-28 19:56:15,"mixed_vibes,busy_market"
52f211db-b9dc-4ae8-904c-266a59853e73,28.450591,77.025208,ttncbg2,4,21,2026-04-22 21:18:03,cctv_present
ee26cdf0-915c-4cb8-815f-5cbb3f57856b,28.558275,77.389634,ttp43nc,3,4,2026-06-04 04:09:44,"cctv_present,ok_transport"
3afd9127-e489-45a6-9733-6eca107f4f47,28.631264,77.209617,ttnfuun,3,16,2026-03-26 16:55:58,dimly_lit
1b73b537-dc84-42b9-8792-4d7b87223efa,28.529696,77.388039,ttp4318,3,4,2026-04-24 04:44:41,"mixed_vibes,police_nearby"
e205353f-fe8d-46a4-9c78-bf9b1a034ee4,28.533479,77.398244,ttp434r,3,23,2026-05-31 23:28:43,mixed_vibes
27e220e3-05f8-4863-8477-cda7047e9f99,28.475995,77.030916,ttncbzu,3,0,2026-05-31 00:01:24,mixed_vibes
7343c092-0eb3-4d35-bfdc-6a290f4ca131,28.473745,77.015023,ttncbx2,5,8,2026-04-21 08:18:03,very_safe
83c224a9-5598-4726-9cdc-c976a22dfd1c,28.530524,77.382308,ttp42cu,4,17,2026-04-05 17:37:37,"very_safe,police_nearby"
4fc5a3d8-a745-45c6-896f-5ed8d91acbae,28.539273,77.386692,ttp42gr,4,12,2026-04-06 12:48:52,"very_safe,well_lit,ok_transport"
548b82c9-a205-450a-a49f-b1a5d973a75a,28.625576,77.194104,ttnfue5,4,19,2026-03-30 19:37:56,well_lit
2bc9eb1d-c636-4aac-a1f0-b219f6c86651,28.614588,77.21999,ttnfv1j,2,22,2026-05-26 22:37:13,some_lighting
4cc707c2-bfb0-4694-8a27-fd6e4b89e9fd,28.580855,77.242946,ttnftdy,3,1,2026-03-10 01:42:23,good_transport
edaa59bc-168a-44b5-83b3-1a3c8cc36f12,28.532102,77.3667,ttp42d0,4,19,2026-05-09 19:48:46,well_lit
9f6ae20f-33b6-4cbf-9fe5-a90a91ca2239,28.537397,77.391401,ttp4354,3,22,2026-05-13 22:40:38,sparse_crowd
17f71bdd-a3b3-4a7b-bd5c-1be5c2e852ee,28.61259,77.224859,ttnfv2c,4,15,2026-05-02 15:44:47,"moderate_crowd,police_nearby"
f578af63-d541-4a3d-972f-a0fddc622106,28.544469,77.394575,ttp43hm,4,16,2026-04-30 16:45:26,crowded
d091364b-3413-4200-984c-ca3d802a9594,28.464902,77.025348,ttncbvb,3,23,2026-05-07 23:40:24,mixed_vibes
e1e2fdb0-256f-439f-90e5-f27b056688a1,28.556806,77.37325,ttp42wt,4,5,2026-05-20 05:29:26,well_lit
d3dc7b68-6cc8-47c6-8d6c-7ae97284c8a5,28.461176,77.02738,ttncbv1,5,12,2026-03-12 12:48:53,"good_transport,cctv_present"
791d2053-8b07-46db-8411-f79ce654eb41,28.545259,77.380874,ttp42ue,4,13,2026-04-24 13:12:48,police_nearby
5c894a13-31e2-46c4-91ee-89f96db213fa,28.438576,77.028482,ttncbc4,5,19,2026-04-20 19:14:11,crowded
37e1ee5a-0c26-4c2f-a1bc-ac6f4bb75999,28.462875,77.044475,ttnccjw,4,4,2026-03-28 04:19:18,mixed_vibes
7a21e25e-fefe-46da-95d0-6e20aabceb4e,28.593574,77.227475,ttnftm7,2,22,2026-03-29 22:38:34,ok_transport
c98217e4-4cea-4da0-bbb3-b5092d9d0c32,28.487909,77.022067,ttnf0dj,5,18,2026-03-28 18:30:30,"very_safe,crowded"
1998fbc7-a562-4b37-a64d-87c10c2dbd29,28.593245,77.202488,ttnfsv1,2,2,2026-04-09 02:53:56,"mixed_vibes,suspicious_activity"
b4629145-ec63-4e11-a47e-c6750306c39b,28.614124,77.218021,ttnfv1h,4,18,2026-04-22 18:53:57,moderate_crowd
8cfd3743-e39c-4552-b10d-9a669fb4b433,28.452403,77.045262,ttncc5w,5,14,2026-04-01 14:16:49,security_present
3aaa476a-2dc1-4c12-bb0c-81f9a35e7eea,28.596067,77.181173,ttnfsmc,3,19,2026-04-06 19:46:58,cctv_present
f6777c9b-82a9-40a3-be02-35ab1ee5f35c,28.472781,76.999305,ttncbpm,4,10,2026-04-24 10:01:31,well_lit
fd2bd678-ee8d-40e4-a87b-e6f2b63136d5,28.610634,77.258883,ttnfy06,2,23,2026-04-03 23:10:12,moderate_crowd
d215af37-3c4c-4aef-a92f-3b874a78f880,28.535355,77.377551,ttp42f8,5,13,2026-05-02 13:05:07,heavy_crowd
30111d10-a418-46aa-9dac-282cdbaf66ce,28.458811,77.02599,ttncbub,4,13,2026-04-20 13:40:34,mixed_vibes
35e3a20d-775e-4907-bda9-98e119b9337a,28.461428,77.034547,ttncbvn,5,12,2026-05-13 12:43:50,"well_lit,busy_market"
f0acc1fa-cf7b-4584-92e7-ebdeea1d231c,28.523031,77.411251,ttp4383,3,2,2026-05-15 02:25:36,"moderate_crowd,no_cctv,crowded"
f1153e1f-e373-4b32-b0bc-46cb1236d142,28.462441,77.035322,ttncbvr,5,16,2026-05-19 16:53:20,heavy_crowd
60ca9fe3-35e2-459c-8ea0-95cc5b5c6dae,28.527962,77.406437,ttp433m,2,0,2026-03-27 00:47:29,"dimly_lit,ok_transport"
3db16dbe-941a-4137-ab11-4a4eed266d09,28.456415,77.029931,ttncbu7,5,8,2026-05-24 08:33:52,moderate_crowd
d900ce36-f0e7-40aa-8df7-b57ca2eb84db,28.59897,77.193049,ttnfsw6,2,1,2026-05-24 01:42:13,suspicious_activity
4f64c21f-a3fd-42c4-b544-5c225160989a,28.467758,77.021277,ttncbwm,5,20,2026-04-29 20:17:55,cctv_present
867f1ea7-8c54-4974-b52d-a91482880e3d,28.449254,77.018882,ttncbe5,3,4,2026-03-10 04:39:49,mixed_vibes
37b290d4-2136-4e28-bb18-feca4f53cbc5,28.467887,77.019052,ttncbw7,4,2,2026-04-12 02:19:23,"moderate_crowd,well_lit"
7931e14e-3924-4686-a065-6155cbc58f7e,28.534088,77.39118,ttp4346,5,17,2026-04-25 17:02:26,well_lit
a4d7c688-0674-46fc-8da2-7476012a2c09,28.436492,77.008946,ttncb2s,3,1,2026-04-04 01:47:27,dark_street
7ccf2971-618b-41ed-9c08-24a6e72e767a,28.463535,77.017756,ttncbtd,4,7,2026-03-15 07:59:11,crowded
8415b179-2ced-485f-9e91-2ba9356791df,28.472181,77.038202,ttnccp1,5,17,2026-05-27 17:38:39,some_lighting
a92ea1bf-cef1-4f65-8319-abe65266edc4,28.54413,77.412837,ttp43s6,4,18,2026-04-14 18:36:37,"moderate_crowd,police_nearby"
2c541165-eef9-4d71-8f61-e2b3bd80de8d,28.458503,77.034387,ttncbuw,4,20,2026-05-27 20:00:14,security_present
9c75da4e-3722-46e4-b5d4-e7196d7e7dee,28.528487,77.420428,ttp439r,3,0,2026-03-16 00:41:43,moderate_crowd
5b8c2422-fabf-4ed0-8018-36e27a36c5e5,28.559304,77.391143,ttp43p4,5,11,2026-05-23 11:55:58,cctv_present
8477a816-b062-40c1-a39c-a353d8db80f9,28.540139,77.407312,ttp437w,3,0,2026-05-06 00:36:16,moderate_crowd
a237b5a1-81fb-42d0-9828-6f56cd5086db,28.611546,77.198494,ttnfu8w,4,10,2026-04-25 10:03:44,heavy_crowd
648c5995-0082-49cc-ad90-f1b60a8a2d06,28.545988,77.391941,ttp43he,4,10,2026-05-04 10:02:53,heavy_crowd
473707b4-fcb5-4a08-9ed3-531c1af4f50f,28.616828,77.195652,ttnfu9s,3,6,2026-04-09 06:22:07,some_lighting
9c75da4e-3722-46e4-b5d4-e7196d7e7dee,28.438888,77.029434,ttncbc5,4,14,2026-05-25 14:19:50,"good_transport,ok_transport"
e695907e-7319-4f24-8c14-a7d4e30d6ec3,28.54636,77.38829,ttp43h8,4,15,2026-05-17 15:48:14,well_lit
5dd8ab8a-6148-45d2-9db3-d75cbe1696f1,28.552737,77.382553,ttp42vu,4,21,2026-03-09 21:43:36,police_nearby
791d2053-8b07-46db-8411-f79ce654eb41,28.597025,77.207924,ttnfsvv,4,13,2026-04-08 13:59:59,cctv_present
510042c9-224f-45ab-bab2-e402128f9169,28.534509,77.40024,ttp4369,5,11,2026-04-17 11:52:53,"cctv_present,some_lighting,very_safe"
e178818b-6102-4d83-b511-8060d8dbef73,28.4502,77.043017,ttncc5j,4,1,2026-06-03 01:07:34,ok_transport
ee8683bf-6db5-420d-8176-50ca7e41042d,28.483103,77.02613,ttnf0c0,3,22,2026-04-18 22:11:02,sparse_crowd
8213e49a-1d6b-49d6-bc2f-960d7ca37890,28.474497,77.013922,ttncbrx,3,0,2026-05-20 00:09:16,"cctv_present,moderate_crowd"
85ec1c82-3c96-47bc-9fe5-5a10294368c4,28.548403,77.403567,ttp43m5,4,11,2026-04-03 11:36:33,some_lighting
50906cbb-52ce-41d0-99fa-2d1d3a9131e9,28.545861,77.390813,ttp43hd,4,21,2026-05-16 21:54:22,ok_transport
01a65784-1206-49b4-9198-591a124cd0d6,28.500049,77.383299,ttp40uk,3,22,2026-05-19 22:44:08,"sparse_crowd,mixed_vibes"
8ebcbde3-8242-4e51-8a93-131215567142,28.451989,77.014861,ttncbe8,3,3,2026-03-16 03:13:37,"dimly_lit,some_lighting"
a876a0e1-49c5-4241-b2a3-8cfaac96fac5,28.615856,77.202297,ttnfuc2,4,17,2026-05-30 17:25:11,busy_market
7f31bee1-2d38-4aaf-b82f-051a0816be11,28.525605,77.378294,ttp42bc,4,14,2026-05-26 14:10:11,"some_lighting,crowded"
ecbc7c4d-a7e0-4d39-be54-d8ac7e207a09,28.602452,77.226944,ttnftqf,4,18,2026-04-20 18:40:37,well_lit
efc5cd40-9a22-4362-9bdf-003cb81e0373,28.603324,77.200761,ttnfsxp,3,20,2026-05-12 20:49:14,mixed_vibes
23bef85c-ef82-46c7-bef1-ee5aeea22c68,28.53002,77.395068,ttp431t,3,4,2026-03-25 04:56:13,moderate_crowd
27dcf310-634d-4c02-b0d7-c5b44b5b44a1,28.540975,77.354464,ttp425x,5,11,2026-06-05 11:30:01,"well_lit,security_present"
4337dd15-0c6f-4680-a0d5-8e5ef71c052b,28.630246,77.231982,ttnfv7y,4,14,2026-04-18 14:44:27,"well_lit,ok_transport"
fc931c81-2592-494c-8ab7-2e932e113cf2,28.597097,77.193443,ttnfstf,2,4,2026-03-30 04:14:33,no_cctv
5c894a13-31e2-46c4-91ee-89f96db213fa,28.454097,77.017528,ttncbef,3,2,2026-05-03 02:56:54,"ok_transport,police_nearby"
8f8b5b29-2023-4fb5-8d00-1c280c18dc89,28.538187,77.367642,ttp42e1,4,10,2026-05-12 10:20:50,crowded
0e81b81c-44a3-469f-905b-ee66c33d856f,28.446085,77.04507,ttncc4q,4,2,2026-03-20 02:06:53,police_nearby
01de1de7-040b-4464-be29-bfcac72093a6,28.599048,77.228895,ttnftqk,3,9,2026-05-30 09:56:47,ok_transport
2b0aaa3a-911c-4b61-a830-d086f4cfa7b9,28.463764,77.004889,ttncbm9,2,0,2026-03-13 00:54:59,"harassment_reported,ok_transport"
bb0a61d1-739b-40d1-be5e-99392e190a6c,28.467124,77.025188,ttncby2,5,5,2026-04-30 05:31:03,busy_market
4ef6bc05-14a7-4ba2-be07-fca3e6eca014,28.606613,77.212919,ttnftp8,4,8,2026-05-27 08:11:03,ok_transport
f2ff322f-ea84-4d45-bab0-f414816253ec,28.541196,77.399491,ttp437b,5,12,2026-05-17 12:05:57,"well_lit,security_present"
27e220e3-05f8-4863-8477-cda7047e9f99,28.473639,77.031498,ttncbzk,4,19,2026-03-30 19:18:01,well_lit
26bdd278-79ce-47d0-b27c-cecef69c2e6b,28.59189,77.201422,ttnfsub,3,17,2026-04-21 17:41:00,sparse_crowd
a4d7c688-0674-46fc-8da2-7476012a2c09,28.570817,77.399694,ttp4930,4,5,2026-04-25 05:32:29,well_lit
62ad8e29-9e06-490b-a478-0c6d237119da,28.487931,77.043345,ttnf14j,5,8,2026-04-27 08:22:00,cctv_present
e57dfdce-427b-4cb4-8cee-9a45e4c494c2,28.538402,77.394617,ttp435m,3,2,2026-03-17 02:49:41,moderate_crowd
2eda424b-e491-49f7-b51f-4db2b5a38bc7,28.535061,77.370146,ttp42de,4,18,2026-06-04 18:15:36,cctv_present
4d52dbc4-f71a-4206-878c-6d9aa959d4b3,28.459717,77.041128,ttncchg,4,23,2026-04-29 23:36:43,busy_market
d5f370cb-ebd7-4a04-9f09-1b51123303f7,28.528304,77.395943,ttp431q,3,23,2026-04-26 23:11:18,some_lighting
b0c883e7-d09c-41d0-a30e-497f68ee6e73,28.545719,77.380084,ttp42ud,3,22,2026-04-01 22:41:30,"well_lit,ok_transport,no_cctv"
a3c0d350-09b9-4022-b10e-4da0f1558b23,28.606679,77.192713,ttnfsxd,4,17,2026-04-12 17:19:19,"moderate_crowd,police_nearby"
4da1e23b-644e-4808-a1e1-a8c16ccf91a7,28.525634,77.375549,ttp428z,4,8,2026-04-23 08:59:52,"very_safe,ok_transport"
8ebcbde3-8242-4e51-8a93-131215567142,28.599493,77.231711,ttnftqq,2,4,2026-05-12 04:23:53,no_cctv
b1035816-0b12-4650-a77d-b8f455c56d76,28.599252,77.211023,ttnfsyr,2,3,2026-05-23 03:11:09,"dimly_lit,some_lighting,felt_followed"
8c37a562-f1e6-4c13-9b23-ef2f00f44cb5,28.529466,77.405146,ttp433s,3,22,2026-05-15 22:30:54,sparse_crowd
443bc672-b4d0-4e8f-8c3f-398040024151,28.475234,77.036969,ttnccpb,3,4,2026-06-04 04:48:59,"dimly_lit,some_lighting"
cf81309e-1e9d-46e7-b33e-f42162c15b40,28.539174,77.388227,ttp4352,5,9,2026-05-27 09:43:46,moderate_crowd
29a020c7-d4f1-4afd-9301-4fa17dbf52fe,28.59483,77.240096,ttnftts,4,16,2026-04-22 16:52:07,some_lighting
7343c092-0eb3-4d35-bfdc-6a290f4ca131,28.601745,77.219618,ttnftnv,4,8,2026-04-06 08:20:36,"moderate_crowd,busy_market"
34b2c802-14e1-4ee7-8f9c-ff4c3d9b502f,28.630853,77.200116,ttnfusp,4,14,2026-04-10 14:16:19,ok_transport
dbf8f0fd-c3d1-48db-87fa-6cae17174873,28.547956,77.400171,ttp43kc,3,1,2026-04-20 01:06:23,sparse_crowd
8415b179-2ced-485f-9e91-2ba9356791df,28.641547,77.20149,ttnfuy0,2,1,2026-05-28 01:23:56,no_cctv
d5f370cb-ebd7-4a04-9f09-1b51123303f7,28.593326,77.200912,ttnfstr,3,20,2026-05-31 20:32:49,mixed_vibes
7be62ce9-c9f7-4f9a-90c8-5c7a2dc0fba8,28.617242,77.209931,ttnfucw,4,17,2026-05-04 17:53:55,"mixed_vibes,crowded"
3b9453f6-79ce-4040-91b6-b73e0db28188,28.530779,77.36809,ttp429c,2,0,2026-03-23 00:42:09,poor_lighting
fc721afa-40a9-4c80-89e8-e23555eab2e5,28.465146,77.050268,ttnccmf,5,21,2026-05-02 21:28:45,"well_lit,mixed_vibes"
7f31bee1-2d38-4aaf-b82f-051a0816be11,28.621328,77.218746,ttnfv4k,3,5,2026-05-25 05:42:50,no_cctv
3f42a2cd-5f41-4852-b197-aa76157b16bb,28.542369,77.395765,ttp435v,5,19,2026-04-22 19:03:02,"security_present,busy_market"
f1878e5c-ec3c-43f8-9985-8a1e22134e9e,28.47068,77.031344,ttncbyu,4,19,2026-04-03 19:47:28,some_lighting
c6f50101-cfdc-4d54-9942-008bd74df8bb,28.608897,77.196264,ttnfu8h,4,21,2026-06-03 21:23:37,"cctv_present,mixed_vibes"
b4a8939b-591e-48d1-a8ff-5c49a4e07ccb,28.609916,77.214026,ttnfv03,4,17,2026-04-01 17:01:23,some_lighting
01a65784-1206-49b4-9198-591a124cd0d6,28.531707,77.394772,ttp434j,4,16,2026-03-09 16:19:45,moderate_crowd
0ae8e16e-c423-4957-bfa1-422b2497992f,28.54077,77.400998,ttp4379,5,12,2026-05-06 12:34:05,"heavy_crowd,well_lit"
c0163d77-e6bd-45dc-a53b-46a763eaa238,28.634425,77.210248,ttnfuuw,3,2,2026-05-02 02:28:11,moderate_crowd
22d10746-ba82-4264-b343-87d7e6019ff3,28.443807,77.022459,ttncbdn,5,13,2026-06-04 13:38:26,moderate_crowd
c4103d7a-b7cb-4b1b-9831-1c93e136bad0,28.536029,77.368971,ttp42df,3,1,2026-04-11 01:02:02,ok_transport
121623e5-cf7b-457f-813c-bc274cfa00d2,28.552164,77.392709,ttp43jg,4,17,2026-03-21 17:53:57,moderate_crowd
4d52dbc4-f71a-4206-878c-6d9aa959d4b3,28.540076,77.407386,ttp437w,4,14,2026-05-20 14:11:40,ok_transport
29a020c7-d4f1-4afd-9301-4fa17dbf52fe,28.451938,77.033489,ttncbgw,5,8,2026-05-30 08:04:44,security_present
a0c0a90e-ecfb-4a06-9d88-a0cb68f002f2,28.458182,77.024391,ttncbsx,4,21,2026-03-29 21:21:16,ok_transport
a3c0d350-09b9-4022-b10e-4da0f1558b23,28.526234,77.410987,ttp4390,2,0,2026-06-05 00:04:33,sparse_crowd
99bf3012-b056-4d67-bdc1-982160e12c35,28.530994,77.399394,ttp433b,5,14,2026-05-19 14:03:42,good_transport
25cce89a-8903-4062-8743-e8b370a11be3,28.5839,77.22788,ttnft7e,4,19,2026-04-29 19:28:37,some_lighting
6b7a2c1a-d86a-439a-a72d-8377b7cfdfc0,28.630735,77.210559,ttnfuup,4,8,2026-03-16 08:45:08,some_lighting
2b0aaa3a-911c-4b61-a830-d086f4cfa7b9,28.456777,77.0314,ttncbuk,4,5,2026-05-01 05:04:08,busy_market
6b7a2c1a-d86a-439a-a72d-8377b7cfdfc0,28.650521,77.180788,ttnfur9,3,6,2026-05-08 06:17:20,some_lighting
b1a774b9-49ad-482f-9f54-8559724b02fa,28.468884,77.015661,ttncbw9,3,4,2026-05-04 04:12:43,"moderate_crowd,suspicious_activity"
5e11bccd-0658-401c-9222-fed0768c83cf,28.459261,77.023625,ttncbsy,3,4,2026-03-28 04:24:40,mixed_vibes
2ebea54c-a107-4e7d-b971-4a6a862309a3,28.607047,77.208833,ttnfszv,4,16,2026-03-24 16:20:50,crowded
80c62bce-f909-4e6b-8055-6475be02c812,28.44589,77.03895,ttncc46,4,9,2026-05-07 09:21:13,heavy_crowd
d3dc7b68-6cc8-47c6-8d6c-7ae97284c8a5,28.43797,77.033077,ttncbbv,4,3,2026-03-28 03:01:41,well_lit
98f3895b-a722-40cb-88d2-e7afa9e3481a,28.455582,77.012549,ttncbkn,4,4,2026-03-19 04:24:42,"well_lit,police_nearby"
05996843-0fec-4b63-940d-c0138619a487,28.537929,77.372317,ttp42eh,4,10,2026-05-28 10:46:30,mixed_vibes
0b222ed6-5ff0-4fb8-8a21-757ab029277e,28.535977,77.373925,ttp42dv,5,9,2026-04-29 09:01:02,"cctv_present,security_present"
bc0ccc93-88aa-47d6-bd59-1deb812e4464,28.541035,77.379908,ttp42gd,4,19,2026-05-15 19:19:25,police_nearby
0381ae5f-64f8-42b4-8bc3-3cd8906b3a17,28.606684,77.213703,ttnftp9,2,0,2026-04-24 00:56:23,no_cctv
be603602-bc8c-49d1-9b60-7805279f0dbd,28.526229,77.390304,ttp4311,5,8,2026-05-20 08:00:44,well_lit
db52fec6-a0b7-489f-8a08-68186c1aa3db,28.589679,77.219094,ttnftht,3,13,2026-05-15 13:02:25,harassment_reported
95b75db7-1b9d-4a55-bd8f-ab7349714e5a,28.480679,77.060107,ttnf189,5,20,2026-06-01 20:22:30,"ok_transport,police_nearby"
1df46e4e-e37a-4f96-9336-16de41f60e10,28.460594,77.036058,ttncbvp,3,4,2026-05-15 04:31:14,ok_transport
5390d6fc-66b5-4db2-a42e-8a2bceb147d7,28.514132,77.409033,ttp41qz,5,14,2026-03-16 14:09:49,"well_lit,mixed_vibes"
540ea7ab-602a-472e-8197-b0f15034e7d0,28.62632,77.201257,ttnfug2,3,11,2026-06-02 11:50:25,"no_people,ok_transport"
f88aae6a-8b67-4849-bf6f-70bff26f364e,28.550346,77.387946,ttp43j2,3,21,2026-04-12 21:22:45,mixed_vibes
edb9f4b2-ad77-4e66-9e03-42384421816e,28.454004,77.032304,ttncbgv,5,13,2026-03-10 13:43:05,good_transport
a4bbc6b9-221a-49eb-93ae-d4311e612735,28.52274,77.403259,ttp4327,5,17,2026-05-07 17:04:07,"ok_transport,busy_market"
4a48805b-daef-44ed-ae98-ba4ec5f8c309,28.597004,77.192199,ttnfstc,3,15,2026-03-30 15:59:45,suspicious_activity
6103a3d9-8d72-4b3e-a098-0a820927ac4c,28.599345,77.221152,ttnftnq,2,0,2026-04-01 00:47:04,ok_transport
e205353f-fe8d-46a4-9c78-bf9b1a034ee4,28.452099,77.010424,ttncb7t,5,14,2026-04-12 14:18:43,well_lit
10606e8e-563c-4b95-9311-3327ee4404b9,28.604209,77.208487,ttnfszj,1,3,2026-04-28 03:01:55,no_cctv
29a020c7-d4f1-4afd-9301-4fa17dbf52fe,28.521328,77.37718,ttp42b0,4,12,2026-03-10 12:29:24,ok_transport
5d8b8aa0-22da-4f46-9897-c0cf142efcd8,28.484836,77.016273,ttnf099,4,19,2026-04-30 19:51:31,cctv_present
ea1d73d5-3c88-44ed-b00a-78b94f8616be,28.531623,77.386593,ttp42fp,3,0,2026-04-11 00:35:46,"moderate_crowd,police_nearby"
a2c75a98-5b21-434d-bf0c-7fb9787a959e,28.454444,77.034056,ttncbgy,5,16,2026-05-13 16:52:11,heavy_crowd
73897450-3dfe-48ff-afe8-390ce2c4abda,28.546878,77.387329,ttp42uz,5,16,2026-03-10 16:10:52,crowded
d215af37-3c4c-4aef-a92f-3b874a78f880,28.520662,77.406293,ttp432j,4,12,2026-04-29 12:48:36,some_lighting
346ac1d3-98da-44cc-8532-9a8006d8ba22,28.612375,77.236685,ttnfv8d,2,1,2026-03-13 01:13:49,sparse_crowd
d900ce36-f0e7-40aa-8df7-b57ca2eb84db,28.508553,77.393345,ttp41ju,5,16,2026-04-19 16:31:37,"very_safe,crowded"
4219027f-f1b4-4baf-8a83-03be9a5f5849,28.644598,77.203348,ttnfuy9,3,23,2026-05-25 23:41:15,"heavy_crowd,moderate_crowd"
3e9ad0e6-08d6-459c-96cf-7e89e3b69900,28.610292,77.213728,ttnfv03,3,18,2026-03-19 18:07:15,"dimly_lit,well_lit,some_lighting"
658a51ed-4ea8-4e3d-a6e8-5b8316cb977e,28.604959,77.204007,ttnfsz6,3,8,2026-03-19 08:44:38,moderate_crowd
edbb6cbf-8456-4760-ad0b-21b256018c08,28.531446,77.383471,ttp42cu,3,0,2026-06-05 00:43:07,dimly_lit
792ca97f-e183-4e3e-913c-59d78928ce0f,28.550246,77.396533,ttp43jq,4,22,2026-04-06 22:13:24,moderate_crowd
