device_uuid,lat,lng,grid_cell_id,safety_rating,time_context,created_at,tags
53c722ff-4c2b-4b0f-b2ce-1a33c2b1282f,28.530061,77.40843,ttp433x,4,16,2026-04-15 16:24:03,"police_nearby,busy_market"
5505a1ba-2545-455b-a039-7f552d64f0b2,28.539421,77.394606,ttp435m,4,6,2026-05-28 06:29:23,"well_lit,police_nearby"
bf485938-16bd-4ebb-bbc6-cd0b01aa2b83,28.466966,77.012934,ttncbqr,4,16,2026-03-27 16:58:40,moderate_crowd
efe73fb1-0498-437f-a69c-f363da9ac1d2,28.471969,77.025691,ttncbz0,4,15,2026-04-04 15:36:59,well_lit
d314c11e-887f-424b-baa3-c1a935847bab,28.543546,77.378138,ttp42u1,4,11,2026-04-08 11:34:46,moderate_crowd
064da584-0342-4f0a-8cd0-b339c5fb1f2c,28.516855,77.400815,ttp41r3,4,6,2026-03-11 06:07:35,mixed_vibes
bae98d86-a2ad-461c-b360-a4c48714a915,28.464017,77.015775,ttncbt9,5,11,2026-04-20 11:17:09,good_transport
182b4210-e5ce-4c6c-817a-b35274a82e85,28.449064,77.040105,ttncc4f,3,4,2026-04-20 04:19:25,"moderate_crowd,mixed_vibes,ok_transport"
5446a22e-0b82-4091-a761-a31d5a3b8ede,28.594869,77.235283,ttnftt9,3,11,2026-05-24 11:16:53,"some_lighting,mixed_vibes,ok_transport"
cb1ba173-4f1c-4c3d-99c8-2a64256b6f88,28.59949,77.219214,ttnftnm,3,5,2026-04-11 05:05:14,"crowded,police_nearby,busy_market"
1da4bff2-4dbc-4d81-ab5e-8399f4bfd6bb,28.455557,77.033838,ttncbun,4,7,2026-04-06 07:59:14,cctv_present
207d7882-aa0e-444c-a0de-0058e20ef218,28.452971,77.024646,ttncbex,4,21,2026-05-19 21:12:27,"crowded,cctv_present"
63399064-d552-49b3-b898-d4a3eec18d0e,28.535991,77.378974,ttp42fc,3,21,2026-06-03 21:19:03,"sparse_crowd,suspicious_activity,dimly_lit"
a397ce0e-81df-4a3a-b1a1-1b1c59273a96,28.54439,77.384841,ttp42um,4,5,2026-05-29 05:05:55,cctv_present
583ef81a-50c4-492d-846d-c8b32d013fea,28.610242,77.19309,ttnfu86,3,1,2026-03-10 01:35:41,suspicious_activity
892055c0-c73b-484e-8c89-fc8454016033,28.428752,77.024308,ttnc8xr,3,3,2026-04-23 03:42:24,"mixed_vibes,ok_transport,moderate_crowd"
b545d783-5d08-4d2b-ad18-e17c7696ee58,28.652502,77.221554,ttngj0p,3,14,2026-05-08 14:24:38,"busy_market,crowded"
42fd2240-2899-44fc-9974-0df40de36ef1,28.613592,77.204794,ttnfubf,2,23,2026-04-20 23:58:53,"mixed_vibes,moderate_crowd,some_lighting"
aac22744-d4d6-4adf-888f-4232901b3a4a,28.45977,77.033165,ttncbuv,3,4,2026-04-06 04:20:17,"police_nearby,cctv_present"
ae98a8ee-08be-4a9e-b34c-afa927cf9f4d,28.44533,77.039972,ttncc46,5,8,2026-04-20 08:47:54,"very_safe,heavy_crowd"
cdc5220d-aa3f-4984-8c08-fe79a1207672,28.468085,77.035218,ttncbyr,3,3,2026-03-22 03:33:08,some_lighting
80a988d5-8c64-439d-b4ba-01881179f741,28.620916,77.209314,ttnfufq,3,7,2026-03-31 07:31:06,"dimly_lit,no_cctv"
1cbb1464-7149-4ff2-994c-744d24d51927,28.543574,77.398102,ttp43hp,4,9,2026-03-08 09:42:04,good_transport
ba39abe4-ada7-4f0a-80af-fdbf95ebeecc,28.455252,77.019717,ttncbsh,4,2,2026-03-31 02:06:05,busy_market
4d468ee3-1683-4d6c-8068-172b47f0b860,28.536722,77.409588,ttp436z,4,13,2026-04-12 13:21:21,well_lit
7e7cd727-dbdc-4c8a-91e9-b85c7a9827af,28.444631,77.00899,ttncb6h,3,23,2026-04-20 23:43:28,cctv_present
abcc7edd-8ff9-4da2-a489-a637d9a7f390,28.616536,77.209814,ttnfucq,2,22,2026-03-15 22:56:43,"felt_followed,isolated"
f9ab86af-b651-421a-b797-d8d94eb3e31c,28.616673,77.212903,ttnfv18,2,0,2026-06-06 00:27:24,"sparse_crowd,dimly_lit,suspicious_activity"
ab2c0522-59ff-4aa7-a0b9-fca66ac311fa,28.532822,77.408878,ttp436p,4,19,2026-04-11 19:44:15,"some_lighting,ok_transport"
bf7d26b1-0a29-4afc-891f-78de2e5b84e0,28.588286,77.195744,ttnfssk,3,10,2026-04-28 10:44:48,"moderate_crowd,some_lighting"
3a05cc43-8397-4e8c-81f8-47cbaea4bed6,28.612248,77.182709,ttnfu2d,2,2,2026-04-08 02:57:16,"no_cctv,sparse_crowd"
389f0a40-8686-4fdb-9f50-681b05663f95,28.45739,77.046538,ttncchx,5,10,2026-05-27 10:30:06,heavy_crowd
4d82db25-b3c5-4ffb-a11d-1ec7bbbe4608,28.535751,77.393768,ttp434u,4,21,2026-05-04 21:19:53,"well_lit,crowded"
853f1bc2-b4d9-4ee6-9837-f362d5f60b19,28.520378,77.383604,ttp40zv,4,9,2026-05-07 09:51:42,"heavy_crowd,very_safe,well_lit"
10c311fa-018e-47db-a027-844bdf504e8b,28.530998,77.387187,ttp42cz,4,5,2026-03-26 05:40:17,"security_present,well_lit,very_safe"
685bcee0-ca16-4ba0-adfa-851f89b53ae0,28.634406,77.217923,ttnfvhs,3,7,2026-06-04 07:35:39,mixed_vibes
b6deb28d-b527-4fe6-a3b9-83ec21758f87,28.446163,77.029558,ttncbf7,4,20,2026-03-31 20:25:50,security_present
a1969a91-e896-424e-ac41-26e12318209f,28.541479,77.404682,ttp437u,4,14,2026-04-01 14:06:21,"some_lighting,mixed_vibes"
4e459ad2-2f17-47b2-89fb-8fe82559f1b6,28.554466,77.378819,ttp42y1,4,13,2026-04-24 13:40:27,busy_market
eb5c11ac-4d11-49a4-ab45-27169468d025,28.44977,77.011509,ttncb7n,4,13,2026-05-16 13:48:47,police_nearby
9b094681-f75e-4b25-820a-56257aed141a,28.532692,77.396596,ttp434n,3,0,2026-05-29 00:51:44,"some_lighting,moderate_crowd,ok_transport"
e9c3659c-14bc-42ab-945e-94998642e2de,28.547348,77.390089,ttp43hc,3,7,2026-04-21 07:58:38,"mixed_vibes,some_lighting"
a6294890-dfa3-4906-814d-fdf8ed7b5360,28.531662,77.392821,ttp4345,4,10,2026-05-08 10:25:35,"mixed_vibes,moderate_crowd,some_lighting"
183437ad-ad60-483d-bbdb-077691a68a49,28.600538,77.242433,ttnftww,3,15,2026-04-12 15:11:44,"cctv_present,busy_market"
58cb63ec-bd8d-4513-8c30-72a3cdd38af0,28.588177,77.211956,ttnfth2,3,23,2026-06-04 23:46:26,"mixed_vibes,ok_transport"
860c3366-a2b0-4d7c-b428-4b528bf77672,28.559783,77.391082,ttp43p4,4,19,2026-04-12 19:06:04,very_safe
b4d35f3b-9760-42ab-ab6d-006e058839d0,28.53322,77.386711,ttp42fr,3,1,2026-04-13 01:19:08,ok_transport
bb7184f7-d57c-43bb-a268-13eb9762843b,28.611014,77.230966,ttnfv2m,3,10,2026-03-13 10:57:21,busy_market
aa2aa247-b89f-496e-8c87-000a83670db8,28.57851,77.233535,ttnft6x,4,17,2026-05-25 17:09:57,"police_nearby,well_lit"
27fb74a7-a898-4bb8-801f-28e4bd688aaa,28.518413,77.3878,ttp41p8,5,18,2026-04-23 18:23:25,busy_market
f2f995c4-28f0-459c-bb3a-15fe6f5677ab,28.454349,77.033663,ttncbgy,4,14,2026-05-25 14:47:05,"police_nearby,busy_market,cctv_present"
08c30297-04cc-443b-8094-232f585f3695,28.440323,77.032146,ttncbcm,5,18,2026-03-10 18:45:35,"security_present,good_transport,heavy_crowd"
1f59b968-c85a-45ea-b88b-1373b5d6341e,28.646289,77.187189,ttnfuqv,3,21,2026-06-05 21:30:20,"no_cctv,suspicious_activity,dimly_lit"
182b4210-e5ce-4c6c-817a-b35274a82e85,28.461776,77.018656,ttncbt7,4,13,2026-05-10 13:08:14,busy_market
96886974-7994-43fe-9af5-07f45f02fc16,28.540611,77.39123,ttp435d,4,15,2026-04-09 15:42:49,"well_lit,crowded"
bb7184f7-d57c-43bb-a268-13eb9762843b,28.603636,77.216806,ttnftp5,4,18,2026-05-26 18:19:25,"well_lit,cctv_present"
3a2bb3b8-e239-478d-a3e6-85e0f1fbe58b,28.64277,77.205946,ttnfuy7,4,8,2026-03-17 08:52:39,"some_lighting,mixed_vibes"
1da4bff2-4dbc-4d81-ab5e-8399f4bfd6bb,28.625416,77.188308,ttnfu7n,2,4,2026-05-14 04:21:02,"isolated,felt_followed,poor_lighting"
e261c29c-f17e-4ecc-ac84-4023dd34e25d,28.524023,77.396669,ttp430w,4,15,2026-05-18 15:58:46,"police_nearby,crowded,busy_market"
c1029746-818d-4b7e-a37f-4428b03b463c,28.477309,77.030867,ttnf0bh,3,4,2026-04-28 04:03:04,police_nearby
60b81bd9-2336-47c5-a9d3-60bc4c5ab59f,28.455743,77.026591,ttncbu1,5,8,2026-05-21 08:53:02,"heavy_crowd,very_safe,well_lit"
2cf56705-d75f-4059-bc09-9c0656b1554a,28.444495,77.033854,ttncbfn,4,15,2026-03-24 15:29:04,police_nearby
cba37281-9346-4e7a-be4d-0999a98d5831,28.546088,77.385575,ttp42uw,3,3,2026-04-09 03:49:35,"moderate_crowd,mixed_vibes,ok_transport"
bf7bb1c8-112a-4436-a0c9-1f9cfc15e900,28.529859,77.394191,ttp431s,4,7,2026-05-27 07:36:22,some_lighting
d1e37f0a-a30d-4c64-a79d-067096ace264,28.606912,77.207942,ttnfszt,3,9,2026-05-24 09:11:24,suspicious_activity
3b224200-3318-49dd-9587-715801a950eb,28.484697,77.023636,ttnf09q,3,0,2026-05-19 00:16:05,cctv_present
401b16ac-a525-4acb-aaea-5980ef30188b,28.5312,77.383229,ttp42cu,3,6,2026-05-15 06:39:20,sparse_crowd
66283b63-2fb4-4bed-85d6-87af57c252b9,28.54443,77.388825,ttp43h2,3,23,2026-05-27 23:44:24,sparse_crowd
06a2b6e2-f203-42f3-92cd-944708cfeeea,28.527708,77.406856,ttp433m,3,22,2026-05-23 22:56:58,"well_lit,police_nearby,busy_market"
5dcb73d3-2477-4d5b-8a45-c0aadfff8cd3,28.636614,77.199393,ttnfutn,2,3,2026-03-12 03:18:55,suspicious_activity
5015bd49-d13c-49da-9904-13c231bc9bd7,28.437102,77.03869,ttncc0c,4,14,2026-05-29 14:06:20,"heavy_crowd,well_lit,good_transport"
ec936b36-00ce-4240-a234-5159326ece19,28.602946,77.22165,ttnftpp,2,3,2026-04-07 03:58:20,suspicious_activity
58cb63ec-bd8d-4513-8c30-72a3cdd38af0,28.511859,77.401711,ttp41q6,3,23,2026-05-03 23:59:59,dimly_lit
356f1c4b-0492-439c-b90f-de06078611f3,28.444966,77.035369,ttncbfp,5,9,2026-05-08 09:31:47,very_safe
c41fe353-af9e-40e9-820d-1466e508c835,28.535671,77.379553,ttp42ff,4,19,2026-04-01 19:35:39,police_nearby
b4aad6d8-d385-4bae-ad43-e786072e3e19,28.530616,77.399236,ttp433b,3,1,2026-04-29 01:48:20,some_lighting
41ae1c27-6afd-4141-9d60-f3de4e0773e4,28.536771,77.398013,ttp434z,4,11,2026-04-22 11:32:31,"well_lit,police_nearby"
7e0fc48d-5fb1-405a-b125-65d06e9acfe6,28.559217,77.372229,ttp42xh,4,19,2026-04-04 19:19:30,"well_lit,crowded"
abcc7edd-8ff9-4da2-a489-a637d9a7f390,28.639775,77.21067,ttnfuvx,3,23,2026-04-16 23:11:38,"suspicious_activity,sparse_crowd"
69e812ed-21de-469c-9dd1-4ad18224bf7a,28.524715,77.375036,ttp428y,3,1,2026-03-23 01:08:16,crowded
3a2bb3b8-e239-478d-a3e6-85e0f1fbe58b,28.610874,77.223746,ttnfv22,2,23,2026-03-30 23:46:22,"sparse_crowd,suspicious_activity"
4d468ee3-1683-4d6c-8068-172b47f0b860,28.533969,77.409134,ttp436r,4,8,2026-06-01 08:27:46,"well_lit,very_safe,security_present"
8360e33d-fe9e-4a37-82e6-c9edd9d90dc5,28.590681,77.208807,ttnfsuv,2,3,2026-05-15 03:59:02,some_lighting
a774cfa5-4399-42b6-b88e-9ab1532c7c30,28.444471,77.030964,ttncbfh,4,21,2026-03-30 21:22:17,"heavy_crowd,security_present,good_transport"
dc174f96-5b98-4d92-a640-84ca3cab73c6,28.62809,77.202268,ttnfug8,2,4,2026-05-27 04:56:49,"dimly_lit,sparse_crowd,no_cctv"
66283b63-2fb4-4bed-85d6-87af57c252b9,28.504249,77.393387,ttp41jh,4,21,2026-03-12 21:04:49,"busy_market,cctv_present,police_nearby"
4b4362c9-d073-4b59-935a-f06cb0ae6107,28.540741,77.395852,ttp435t,3,2,2026-05-23 02:35:36,"some_lighting,ok_transport,moderate_crowd"
78add927-3716-4a6f-adf3-6fc180749cdb,28.550329,77.378147,ttp42v3,3,4,2026-03-24 04:40:19,"no_cctv,dimly_lit,suspicious_activity"
f3ed270b-cdb8-4998-9138-3caccb3f8db5,28.467663,77.04091,ttnccn7,5,18,2026-03-23 18:24:53,heavy_crowd
a304ef3f-2ac6-4210-9b05-dbda0e5fa8ce,28.585443,77.214114,ttnft5c,3,13,2026-05-04 13:50:50,"some_lighting,mixed_vibes"
3074ca74-58e3-4e6d-87c2-ccc326b6be34,28.605833,77.207696,ttnfszs,3,11,2026-04-13 11:31:25,"moderate_crowd,ok_transport,some_lighting"
8fddaad4-c02b-44d1-bb76-4eab7fb709e8,28.463672,77.020753,ttncbts,5,9,2026-04-16 09:19:18,cctv_present
c8d5f7d1-c20e-4147-a7e1-73ef73b6e4ce,28.451392,77.02701,ttncbg3,4,10,2026-06-05 10:58:08,"well_lit,heavy_crowd,good_transport"
eab880ae-b300-4e27-b1b8-fa0fe6849fd5,28.522453,77.37797,ttp42b2,4,13,2026-05-25 13:31:35,"some_lighting,moderate_crowd,ok_transport"
0cfbbbd7-5e8d-417c-b280-4476a9d2f112,28.543652,77.377214,ttp42u0,4,12,2026-03-21 12:54:15,very_safe
ff686dd6-666a-495b-b3a7-2c9be8098670,28.467496,77.032151,ttncbym,5,14,2026-03-18 14:58:28,"good_transport,heavy_crowd,well_lit"
615f7aa6-227d-43f7-8b52-7f793bef94fa,28.586287,77.198159,ttnfsev,3,1,2026-05-11 01:03:54,"no_cctv,sparse_crowd,suspicious_activity"
06578837-f989-4d35-9566-21d68668f2a8,28.549829,77.379226,ttp42v3,3,23,2026-03-11 23:58:08,dimly_lit
1183b870-de94-409d-a513-518a6d929afa,28.453927,77.032145,ttncbgv,4,23,2026-04-17 23:28:08,"moderate_crowd,some_lighting"
e35112c5-9a67-4bd2-9d21-4982b4f03714,28.626434,77.204975,ttnfug6,3,14,2026-05-10 14:46:09,moderate_crowd
5bdfb0b1-24c6-4e55-aac9-d948a3b19c20,28.45233,77.043668,ttncc5t,5,18,2026-04-25 18:04:55,"well_lit,very_safe,heavy_crowd"
ee74fd56-9542-47a9-86e9-00e38c259047,28.641722,77.224662,ttnfvq1,4,21,2026-03-20 21:50:09,"cctv_present,busy_market"
f4332fce-0113-4f7d-9b33-7e892a1bfaf2,28.615265,77.196068,ttnfu9k,3,0,2026-04-30 00:47:00,"sparse_crowd,suspicious_activity,no_cctv"
4658462b-5fc5-4f8c-9579-80fb80a3ca9d,28.449535,77.03287,ttncbgj,4,12,2026-06-05 12:07:34,"police_nearby,well_lit,busy_market"
bf485938-16bd-4ebb-bbc6-cd0b01aa2b83,28.464521,77.043419,ttnccjv,3,23,2026-04-06 23:55:03,well_lit
82b22970-bf6c-4bf0-97d9-530f624dbc27,28.467305,77.008563,ttncbq7,5,15,2026-03-15 15:34:06,"heavy_crowd,very_safe"
b2f68adb-b764-40b1-bcd9-21a8b15f0485,28.548123,77.379023,ttp42v1,4,19,2026-04-12 19:50:41,"ok_transport,moderate_crowd"
f0ef8267-1dbb-4285-9597-eea7a0e644e0,28.607756,77.213003,ttnftpb,2,22,2026-04-24 22:09:10,"isolated,dark_street,no_people"
cb1ba173-4f1c-4c3d-99c8-2a64256b6f88,28.559448,77.428319,ttp43zj,4,14,2026-04-24 14:43:05,"heavy_crowd,well_lit"
df815bae-3a3e-4fa6-8ecd-48372683aee2,28.623608,77.206069,ttnfufg,4,13,2026-05-12 13:38:50,"good_transport,well_lit"
5acabf2d-4e40-4f0c-82e8-c938e7d701a6,28.465914,77.037252,ttnccn0,5,15,2026-05-20 15:40:25,"heavy_crowd,well_lit"
59653a03-23aa-4c58-91f6-1e6a8e4d2911,28.531652,77.412543,ttp43d4,4,12,2026-04-29 12:01:28,"police_nearby,cctv_present,busy_market"
00ee18f9-cb69-400d-a856-4a759223df59,28.538261,77.396973,ttp435n,4,7,2026-06-05 07:49:51,"some_lighting,ok_transport,mixed_vibes"
bb7184f7-d57c-43bb-a268-13eb9762843b,28.624555,77.215745,ttnfv4f,2,22,2026-04-25 22:34:45,"isolated,felt_followed,poor_lighting"
ef1b8280-b6ab-492d-8126-8943f2ff1f2f,28.627323,77.199124,ttnfueq,3,16,2026-04-26 16:04:32,"busy_market,well_lit,police_nearby"
897dce38-1919-42a7-9164-bbcb209d0a06,28.4528,77.013398,ttncb7x,4,7,2026-05-20 07:56:38,heavy_crowd
892055c0-c73b-484e-8c89-fc8454016033,28.464774,77.035947,ttncbvz,4,18,2026-03-10 18:18:53,cctv_present
c41fe353-af9e-40e9-820d-1466e508c835,28.540993,77.411094,ttp43e9,4,12,2026-03-24 12:07:54,"security_present,heavy_crowd"
4a805a65-17d0-4259-a255-43a112d07d07,28.459433,77.034625,ttncbuy,4,21,2026-04-28 21:26:55,"police_nearby,cctv_present"
c1fb4b39-7986-48e5-b592-911ca2b8e7cd,28.5224,77.386355,ttp42br,4,13,2026-05-22 13:56:36,"heavy_crowd,very_safe,security_present"
7f2eb510-3a2b-489e-9fdb-cf93f18a799c,28.467846,77.036789,ttnccn2,3,3,2026-05-29 03:39:53,"sparse_crowd,suspicious_activity"
3b9754e2-2f79-4773-9674-a275fc69ab71,28.531972,77.390141,ttp4341,5,16,2026-03-25 16:36:08,security_present
a736f684-86e2-4ea6-b6fd-3eff96502a11,28.517286,77.386716,ttp40zr,4,14,2026-05-19 14:52:22,"security_present,very_safe"
4d2571e6-0194-4519-972e-a71a41d29dea,28.546185,77.397902,ttp43hx,3,1,2026-05-17 01:34:47,"ok_transport,mixed_vibes"
1af2e454-aca8-44c8-a419-1a0eb766670c,28.621911,77.209796,ttnfufq,3,9,2026-03-16 09:42:55,"mixed_vibes,some_lighting,moderate_crowd"
685bcee0-ca16-4ba0-adfa-851f89b53ae0,28.535585,77.383076,ttp42fs,4,12,2026-04-28 12:26:25,good_transport
90d7e283-2bb6-4453-8594-90f506b368dc,28.625081,77.215736,ttnfv54,2,22,2026-04-09 22:55:55,"dimly_lit,no_cctv,sparse_crowd"
963b66ec-6179-49ba-b649-194b1519882b,28.465404,77.020288,ttncbtu,4,20,2026-05-25 20:24:34,"heavy_crowd,well_lit,security_present"
59653a03-23aa-4c58-91f6-1e6a8e4d2911,28.579447,77.226554,ttnft6d,3,21,2026-06-03 21:54:00,moderate_crowd
78add927-3716-4a6f-adf3-6fc180749cdb,28.529754,77.380647,ttp42cd,4,9,2026-03-31 09:49:45,crowded
cb1ba173-4f1c-4c3d-99c8-2a64256b6f88,28.467822,77.021896,ttncbwm,4,11,2026-05-10 11:55:49,"very_safe,heavy_crowd"
f70f1fa4-0407-403a-93f5-92d5b7f75777,28.472219,77.034004,ttncbzn,5,18,2026-04-10 18:01:00,police_nearby
8d05f371-fb11-43e4-8913-22b135dc6a1c,28.543703,77.374609,ttp42sn,4,13,2026-05-27 13:59:50,ok_transport
1af2e454-aca8-44c8-a419-1a0eb766670c,28.550043,77.394135,ttp43jk,4,18,2026-03-22 18:31:14,"moderate_crowd,some_lighting"
53c722ff-4c2b-4b0f-b2ce-1a33c2b1282f,28.531069,77.392721,ttp431g,4,7,2026-05-18 07:02:37,well_lit
caa1b44e-b5d8-41da-a220-7bc3ae35705e,28.58548,77.215538,ttnft5f,2,3,2026-05-21 03:20:25,felt_followed
d5956b92-4e69-4750-b0e2-9f4b6f91bbc8,28.523148,77.374768,ttp428q,3,23,2026-04-11 23:01:55,some_lighting
1d867ac4-9729-4ddd-95d2-5e962c56ff2a,28.589542,77.226803,ttnftkd,2,3,2026-06-04 03:31:13,dimly_lit
5eca5b75-6d03-4c33-85b9-38e0ce4ff357,28.527949,77.409405,ttp433r,5,10,2026-05-17 10:35:56,"security_present,well_lit"
5dcb73d3-2477-4d5b-8a45-c0aadfff8cd3,28.605327,77.181682,ttnfsr3,4,11,2026-04-03 11:49:20,"good_transport,security_present"
a0cc3f9c-2dfa-4293-846d-dc2ce51686ee,28.596036,77.228773,ttnftms,4,15,2026-05-21 15:41:25,"well_lit,cctv_present"
f3ed270b-cdb8-4998-9138-3caccb3f8db5,28.457629,77.020021,ttncbss,5,9,2026-03-12 09:09:24,"heavy_crowd,good_transport,security_present"
10c311fa-018e-47db-a027-844bdf504e8b,28.53742,77.397021,ttp435n,4,13,2026-04-28 13:58:00,"some_lighting,moderate_crowd"
bf485938-16bd-4ebb-bbc6-cd0b01aa2b83,28.548909,77.408382,ttp43mp,4,9,2026-04-14 09:38:43,"well_lit,busy_market"
a8299df5-b8b0-4207-885e-d9db7868e9eb,28.455183,77.010687,ttncbkj,4,13,2026-04-28 13:48:26,"cctv_present,busy_market,well_lit"
430b7a89-4b1c-48a9-ba46-997f99125f7b,28.530538,77.394123,ttp431u,4,8,2026-06-05 08:28:32,"busy_market,cctv_present"
d377bc24-1432-4155-a27b-7f375a63137b,28.59848,77.193686,ttnfsw4,3,6,2026-05-31 06:12:54,mixed_vibes
5acabf2d-4e40-4f0c-82e8-c938e7d701a6,28.539625,77.390416,ttp4353,4,17,2026-03-18 17:13:30,"security_present,heavy_crowd,well_lit"
39792f80-2f64-472f-a60a-7cbf9aee25ff,28.614425,77.196864,ttnfu9j,3,23,2026-03-25 23:23:47,well_lit
aa2aa247-b89f-496e-8c87-000a83670db8,28.610214,77.194212,ttnfu87,3,19,2026-05-07 19:14:00,moderate_crowd
8360e33d-fe9e-4a37-82e6-c9edd9d90dc5,28.546182,77.403423,ttp43ke,4,10,2026-05-25 10:11:51,"moderate_crowd,ok_transport"
5e08e885-ce71-479c-b90b-bf8269f21c95,28.584361,77.194128,ttnfsee,2,23,2026-03-25 23:51:15,"sparse_crowd,suspicious_activity"
d679dae8-582c-47c4-9cf7-92ab45807de4,28.517542,77.3832,ttp40zk,3,2,2026-04-12 02:40:13,"well_lit,cctv_present"
f2da433d-905f-4fb9-ab9e-80d3e09a7ad7,28.534499,77.373604,ttp42dt,4,14,2026-06-03 14:01:13,"ok_transport,moderate_crowd"
06a2b6e2-f203-42f3-92cd-944708cfeeea,28.59915,77.192937,ttnfsw6,3,1,2026-04-02 01:12:35,"sparse_crowd,dimly_lit,no_cctv"
6dcfccc4-1869-4f54-8c78-d9162fb329bb,28.617216,77.21011,ttnfucw,3,20,2026-05-09 20:00:58,"crowded,busy_market"
a2bc0662-ad85-4591-a692-7042d422efcb,28.526839,77.393122,ttp4315,4,20,2026-05-25 20:29:57,"security_present,very_safe,heavy_crowd"
277acec7-6d50-43aa-84d3-283b078e5b1e,28.605153,77.204654,ttnfsz6,2,4,2026-04-24 04:57:39,moderate_crowd
74cdf031-88cc-47a1-94b9-fa27c1c8152d,28.479581,77.042686,ttnf10s,3,4,2026-04-03 04:41:57,"some_lighting,mixed_vibes,moderate_crowd"
a3bdcb89-866d-4e2b-8de6-a4cb1b13b3d3,28.443905,77.036557,ttncc40,4,19,2026-05-31 19:06:22,security_present
318d2b85-618a-47c2-8cf3-7d2dd70f97e3,28.545237,77.377221,ttp42u8,3,23,2026-03-24 23:03:10,"ok_transport,mixed_vibes"
a8299df5-b8b0-4207-885e-d9db7868e9eb,28.469325,77.045055,ttnccnw,5,17,2026-05-27 17:03:22,"good_transport,well_lit"
19d65a1a-eea9-47ff-a4db-4fddc20dde7c,28.522029,77.37999,ttp42b6,3,1,2026-05-31 01:01:19,no_cctv
602f727b-c2e7-4819-b55b-b2bf508f5290,28.630183,77.213344,ttnfv5c,3,7,2026-05-27 07:15:09,ok_transport
5eed6bca-46b1-4d36-92a6-4f6604a8ea26,28.542118,77.395087,ttp435v,4,13,2026-05-05 13:03:22,"crowded,busy_market"
5a3bd950-74fc-4e43-904c-0b781b371227,28.540188,77.375082,ttp42ew,4,12,2026-04-21 12:09:39,ok_transport
a2fe9ef9-0a56-4047-accd-a19dcdce756b,28.472068,77.040635,ttnccp5,4,18,2026-05-19 18:23:26,"busy_market,police_nearby,cctv_present"
cdc5220d-aa3f-4984-8c08-fe79a1207672,28.61023,77.208304,ttnfubm,3,17,2026-06-01 17:33:38,sparse_crowd
4b4362c9-d073-4b59-935a-f06cb0ae6107,28.589402,77.217228,ttnfthe,3,7,2026-05-31 07:03:09,"police_nearby,well_lit"
803c91a3-7c9a-4a5f-9214-e632878285d7,28.466365,77.025854,ttncby0,3,1,2026-03-19 01:30:11,"mixed_vibes,ok_transport"
4664e397-55af-4338-a262-0a2393ee3358,28.63189,77.203655,ttnfuu3,3,22,2026-06-05 22:34:19,"cctv_present,crowded,well_lit"
afa99b76-dfbb-4a78-9670-d0d9c9117f70,28.466275,77.014364,ttncbw0,4,5,2026-05-22 05:19:43,"ok_transport,some_lighting,mixed_vibes"
853f1bc2-b4d9-4ee6-9837-f362d5f60b19,28.613523,77.20621,ttnfubg,4,11,2026-05-13 11:24:19,"mixed_vibes,some_lighting,moderate_crowd"
2afcec4e-4e68-4a9b-9dd2-03cdd96ce3a8,28.462204,77.022166,ttncbtm,4,16,2026-04-24 16:32:07,busy_market
d2aea0ba-121d-43c6-9fa6-43d4da429a4d,28.611796,77.222217,ttnfv0x,2,0,2026-05-24 00:39:49,"no_cctv,suspicious_activity"
3416081e-6099-4d3c-a0af-76d7a4ab799f,28.454259,77.007321,ttncb7g,3,1,2026-05-14 01:25:46,"suspicious_activity,no_cctv"
96f7ca57-b0a8-4462-9323-2c7f3f6ca727,28.480495,77.043177,ttnf10t,5,12,2026-03-28 12:18:22,heavy_crowd
1d867ac4-9729-4ddd-95d2-5e962c56ff2a,28.519993,77.399276,ttp41rb,4,15,2026-04-09 15:18:51,"crowded,cctv_present,busy_market"
4a7fe868-1c08-4139-8b59-619c76d7d35e,28.605852,77.213216,ttnftp8,4,12,2026-03-31 12:41:45,ok_transport
7f199794-8aed-4806-b809-d5661ba62c03,28.618608,77.205249,ttnfucg,4,13,2026-05-12 13:36:26,"well_lit,heavy_crowd,security_present"
0764530e-44b4-4677-b09a-bc7c4901dad7,28.450095,77.018314,ttncbe5,4,0,2026-05-02 00:39:58,well_lit
7e7cd727-dbdc-4c8a-91e9-b85c7a9827af,28.524506,77.381018,ttp42be,4,7,2026-05-06 07:48:36,"heavy_crowd,good_transport,very_safe"
5bdfb0b1-24c6-4e55-aac9-d948a3b19c20,28.612825,77.197548,ttnfu8v,4,18,2026-03-14 18:27:34,"busy_market,crowded,police_nearby"
7a4df5fd-79e8-4317-80fc-8622dd2e617f,28.624813,77.232796,ttnfv6z,2,5,2026-03-26 05:44:49,"sparse_crowd,no_cctv,dimly_lit"
d643e860-98da-4324-bc82-bb0839e1eac0,28.604619,77.21283,ttnftp2,3,12,2026-05-05 12:24:39,"mixed_vibes,ok_transport"
073b2118-d79c-4064-b808-7f0b79be1604,28.465496,77.032264,ttncbvv,5,18,2026-04-16 18:03:53,"well_lit,security_present,heavy_crowd"
b3332f47-abfb-42ce-b46e-f2dc1767176f,28.615115,77.220883,ttnfv1n,3,12,2026-05-17 12:33:00,"police_nearby,well_lit"
